ANO4,TRIMESTRE,AGLOMERADO,gini,p90,p10,ratio_p90_p10
2019,1er Trimestre,Gran San Juan,0.3987908220614713,20000,2933.33,6.8181895661245076
2019,1er Trimestre,Gran Tucuman - T. Viejo,0.4247298277969094,20000,2800,7.142857142857143
2019,1er Trimestre,Santa Rosa - Toay,0.4965529762815777,33333.33,2875,11.594201739130435
2019,1er Trimestre,Ushuaia - Rio Grande,0.39254141259087305,33500,4000,8.375
2019,1er Trimestre,Ciudad de Buenos Aires,0.4077213785362801,45000,5625,8
2019,1er Trimestre,Partidos del GBA,0.4627926800487785,25000,3000,8.333333333333334
2019,1er Trimestre,Mar del Plata - Batan,0.43898253967824985,33000,3666.67,8.999991818189256
2019,1er Trimestre,Rio Cuarto,0.41890638758496834,27500,3554,7.7377602701181765
2019,1er Trimestre,San Nicolas - Villa Constitucion,0.4397383663469441,25360.002000000022,2750,9.221818909090917
2019,1er Trimestre,Rawson - Trelew,0.41957611896276603,29000,3574.55,8.112909317256717
2019,1er Trimestre,Viedma - Carmen de Patagones.,0.3617732200051762,23559.999999999996,4160,5.663461538461537
2018,4to Trimestre,Gran La Plata,0.40882686740849294,23333.33,3150,7.40740634920635
2018,4to Trimestre,Bahia Blanca - Cerri,0.3747069582574909,20000,3200,6.25
2018,4to Trimestre,Gran Rosario,0.40669278487837346,21500,2833.33,7.58824422146379
2018,4to Trimestre,Gran Santa Fe,0.3652281812355227,19600,3333.33,5.88000588000588
2018,4to Trimestre,Gran Parana,0.4038141725289677,23500,3000,7.833333333333333
2018,4to Trimestre,Posadas,0.387562568851024,16500,2500,6.6
2018,4to Trimestre,Gran Resistencia,0.43148877708733835,16083.330000000002,2166.67,7.423063964516978
2018,4to Trimestre,Cdro. Rivadavia - R.Tilly,0.35704004951915636,26000,4250,6.117647058823529
2018,4to Trimestre,Gran Mendoza,0.4323681793931087,22666.67,2760,8.212561594202898
2018,4to Trimestre,Corrientes,0.4486842879162509,15000,1828.5699999999997,8.203131408696414
2018,4to Trimestre,Gran Cordoba,0.42601519243777375,21710.89999999999,2800,7.753892857142854
2018,4to Trimestre,Concordia,0.4001216655241251,17000,2933.33,5.795461131205831
2018,4to Trimestre,Formosa,0.4107656680345144,16500,2666.67,6.187492265634668
2018,4to Trimestre,Neuquen - Plottier,0.40271495830822346,30000,4140,7.246376811594203
2018,4to Trimestre,S. del Estero - La Banda,0.37830700550966867,16500,2625,6.285714285714286
2018,4to Trimestre,Jujuy - Palpala,0.3920209241646262,16000,2625,6.095238095238095
2018,4to Trimestre,Rio Gallegos,0.4248093068390233,35000,4142.86,8.448270035675838
2018,4to Trimestre,Gran Catamarca,0.4210290261046339,16200,2500,6.48
2018,4to Trimestre,Salta,0.43394481703569454,17000,2500,6.8
2018,4to Trimestre,La Rioja,0.35159048176433316,15585.71,3100,5.027648387096774
2018,4to Trimestre,San Luis - El Chorrillo,0.3653358100199853,19000,3166.67,5.999993684217174
2018,4to Trimestre,Gran San Juan,0.379403072721459,16666.67,2660,6.265665413533834
2018,4to Trimestre,Gran Tucuman - T. Viejo,0.39779587152469276,15180.000000000018,2700,5.622222222222229
2018,4to Trimestre,Santa Rosa - Toay,0.42011373714379374,24000,3200,7.5
2018,4to Trimestre,Ushuaia - Rio Grande,0.39667758892963434,30000,5025,5.970149253731344
2018,4to Trimestre,Ciudad de Buenos Aires,0.398534346175893,35000,5880,5.9523809523809526
2018,4to Trimestre,Partidos del GBA,0.43563943910044145,18439.997000000025,2425,7.6041224742268145
2018,4to Trimestre,Mar del Plata - Batan,0.4470126057960897,24000,3000,8
2018,4to Trimestre,Rio Cuarto,0.39759220159072584,21666.67,3133.33,6.914902037129826
2018,4to Trimestre,San Nicolas - Villa Constitucion,0.42664013295652126,21750,2500,8.7
2018,4to Trimestre,Rawson - Trelew,0.4287924112976498,25400,3333.33,7.6200076200076206
2018,4to Trimestre,Viedma - Carmen de Patagones.,0.36553819797302367,24000,3914.29,6.131380148123926
2018,3er Trimestre,Gran La Plata,0.4221102049752119,19050.00000000001,2200,8.659090909090914
2018,3er Trimestre,Bahia Blanca - Cerri,0.38909636975134276,24833.33,3550,6.995304225352113
2018,3er Trimestre,Gran Rosario,0.37146382231924235,20000,3000,6.666666666666667
2018,3er Trimestre,Gran Santa Fe,0.39076498594346276,20000,2983.33,6.70391810493643
2018,3er Trimestre,Gran Parana,0.4186260392247618,22600.000000000022,2800,8.07142857142858
2018,3er Trimestre,Posadas,0.3841539588817682,16666.67,2669.628,6.243068322627721
2018,3er Trimestre,Gran Resistencia,0.39257302359237656,15333.33,1800,8.518516666666667
2018,3er Trimestre,Cdro. Rivadavia - R.Tilly,0.3947746824003957,28000,4000,7
2018,3er Trimestre,Gran Mendoza,0.39264320312122436,20000,3050,6.557377049180328
2018,3er Trimestre,Corrientes,0.3964094107798246,11037.50000000001,1800,6.131944444444449
2018,3er Trimestre,Gran Cordoba,0.4242046956395029,20470.00000000003,2574.9990000000007,7.949517650298126
2018,3er Trimestre,Concordia,0.41362353217226655,17714.29,2237.5,7.917001117318436
2018,3er Trimestre,Formosa,0.3879216892510158,15750,2600,6.0576923076923075
2018,3er Trimestre,Neuquen - Plottier,0.41615020739328656,31500,3750,8.4
2018,3er Trimestre,S. del Estero - La Banda,0.4077087622200679,11920,1925,6.1922077922077925
2018,3er Trimestre,Jujuy - Palpala,0.41846927582349736,17000,2240,7.589285714285714
2018,3er Trimestre,Rio Gallegos,0.36885811581103667,32724.999999999993,5000,6.544999999999998
2018,3er Trimestre,Gran Catamarca,0.447902877348497,18400,2477.5,7.426841574167508
2018,3er Trimestre,Salta,0.42016121269898576,16440.000000000007,2450,6.710204081632656
2018,3er Trimestre,La Rioja,0.36156884186709703,15600,2750,5.672727272727273
2018,3er Trimestre,San Luis - El Chorrillo,0.3631017836474939,18333.33,3442.8599999999997,5.325029190847146
2018,3er Trimestre,Gran San Juan,0.4231704327823991,19045.000000000004,2588.89,7.356434610972272
2018,3er Trimestre,Gran Tucuman - T. Viejo,0.40867335400992033,16666.67,2750,6.060607272727272
2018,3er Trimestre,Santa Rosa - Toay,0.4438768155284549,25500,2625,9.714285714285714
2018,3er Trimestre,Ushuaia - Rio Grande,0.368304150650431,30000,5747.781000000001,5.21940554102531
2018,3er Trimestre,Ciudad de Buenos Aires,0.4940238935344041,36200,5000,7.24
2018,3er Trimestre,Partidos del GBA,0.4193745072886941,20000,2500,8
2018,3er Trimestre,Mar del Plata - Batan,0.4314627744599022,24000,3000,8
2018,3er Trimestre,Rio Cuarto,0.40813232026061996,23700,3000,7.9
2018,3er Trimestre,San Nicolas - Villa Constitucion,0.3914945251451627,21750,3113.335,6.986077630579427
2018,3er Trimestre,Rawson - Trelew,0.42578926295311703,27900.000000000036,3530,7.903682719546753
2018,3er Trimestre,Viedma - Carmen de Patagones.,0.372570763722365,23333.33,3065,7.612831973898858
2018,2do Trimestre,Gran La Plata,0.4205401829770494,17000,2131.668000000001,7.974975465222536
2018,2do Trimestre,Bahia Blanca - Cerri,0.38325145251099,22000,3334.9970000000003,6.596707583245202
2018,2do Trimestre,Gran Rosario,0.38003019224913714,18000,2500,7.2
2018,2do Trimestre,Gran Santa Fe,0.3715280963684222,15333.33,2433.33,6.301377125174144
2018,2do Trimestre,Gran Parana,0.4324434609279706,17290.003000000004,2000,8.645001500000003
2018,2do Trimestre,Posadas,0.3946463139433831,15000,2349,6.385696040868455
2018,2do Trimestre,Gran Resistencia,0.38907460703904917,13000,1866.67,6.964273278083431
2018,2do Trimestre,Cdro. Rivadavia - R.Tilly,0.3557290677570961,23333.33,4500,5.185184444444445
2018,2do Trimestre,Gran Mendoza,0.3896091852329846,16066.669999999998,2700,5.950618518518518
2018,2do Trimestre,Corrientes,0.38734190393736867,12066.666000000016,1880,6.418439361702136
2018,2do Trimestre,Gran Cordoba,0.435935793779322,19500,2714.29,7.184199182843396
2018,2do Trimestre,Concordia,0.40816979885420324,15820.000000000027,2200,7.190909090909103
2018,2do Trimestre,Formosa,0.36074847103338925,13229.999999999996,3000,4.409999999999998
2018,2do Trimestre,Neuquen - Plottier,0.3976489895944155,22500,3333.33,6.75000675000675
2018,2do Trimestre,S. del Estero - La Banda,0.3887353520362353,9833.33,1800,5.462961111111111
2018,2do Trimestre,Jujuy - Palpala,0.4138411620702982,14500,2200,6.590909090909091
2018,2do Trimestre,Rio Gallegos,0.3797752380743873,23949.99999999999,3606.287000000003,6.641179695348698
2018,2do Trimestre,Gran Catamarca,0.39822380694585036,14600,2400,6.083333333333333
2018,2do Trimestre,Salta,0.4135425769658241,15000,2450,6.122448979591836
2018,2do Trimestre,La Rioja,0.36721225490168763,13333.33,2546.67,5.235593932468674
2018,2do Trimestre,San Luis - El Chorrillo,0.35290389089749397,16000,3600,4.444444444444445
2018,2do Trimestre,Gran San Juan,0.3880116766495689,14333.33,2440,5.874315573770492
2018,2do Trimestre,Gran Tucuman - T. Viejo,0.3970300703108478,15261.669000000005,2512.0000000000005,6.075505175159237
2018,2do Trimestre,Santa Rosa - Toay,0.4164459173839816,22666.67,2680,8.457712686567163
2018,2do Trimestre,Ushuaia - Rio Grande,0.34506081818426537,30000,6000,5
2018,2do Trimestre,Ciudad de Buenos Aires,0.4116879806488214,31500,4000,7.875
2018,2do Trimestre,Partidos del GBA,0.4067231393687507,16000,2248,7.117437722419929
2018,2do Trimestre,Mar del Plata - Batan,0.3995481427045888,18750,1975,9.49367088607595
2018,2do Trimestre,Rio Cuarto,0.4056430757654539,19733.33200000009,2700,7.308641481481515
2018,2do Trimestre,San Nicolas - Villa Constitucion,0.4057708783104772,18750,3000,6.25
2018,2do Trimestre,Rawson - Trelew,0.41072000649882057,24666.67,3650,6.757991780821917
2018,2do Trimestre,Viedma - Carmen de Patagones.,0.3257552160666535,16333.33,3870.478,4.219977480817614
2018,1er Trimestre,Gran La Plata,0.4500066335154429,21500,2266.88,9.48440146809712
2018,1er Trimestre,Bahia Blanca - Cerri,0.3945542161631579,24666.67,3000,8.222223333333332
2018,1er Trimestre,Gran Rosario,0.37629715790296814,18250,2420,7.541322314049586
2018,1er Trimestre,Gran Santa Fe,0.39558896031104496,19000,2857.14,6.650006650006651
2018,1er Trimestre,Gran Parana,0.4012192233857377,20010.000000000004,2600,7.696153846153847
2018,1er Trimestre,Posadas,0.4258238383841899,15675,2171.5,7.218512548929311
2018,1er Trimestre,Gran Resistencia,0.3919374855192359,14500,2250,6.444444444444445
2018,1er Trimestre,Cdro. Rivadavia - R.Tilly,0.35787693522618724,23100.000000000022,4000,5.775000000000006
2018,1er Trimestre,Gran Mendoza,0.4120177189158767,19239.998999999996,2800,6.871428214285713
2018,1er Trimestre,Corrientes,0.4393839171388265,13200,1880,7.0212765957446805
2018,1er Trimestre,Gran Cordoba,0.4421345922177693,20250,2120,9.55188679245283
2018,1er Trimestre,Concordia,0.43146176228697186,17500,2175,8.045977011494253
2018,1er Trimestre,Formosa,0.36455290266917473,15750,2850,5.526315789473684
2018,1er Trimestre,Neuquen - Plottier,0.37879904970756684,20000,3085.71,6.481490483551598
2018,1er Trimestre,S. del Estero - La Banda,0.3827977655756172,10550,1800,5.861111111111111
2018,1er Trimestre,Jujuy - Palpala,0.40212510278911395,14000,2363.64,5.923067810664907
2018,1er Trimestre,Rio Gallegos,0.40634539470573827,30000,3500,8.571428571428571
2018,1er Trimestre,Gran Catamarca,0.3950758059965551,15466.67,2410,6.417705394190872
2018,1er Trimestre,Salta,0.4377072866064964,16800,2142.86,7.839989546680604
2018,1er Trimestre,La Rioja,0.35643419660630116,13950,2740,5.091240875912408
2018,1er Trimestre,San Luis - El Chorrillo,0.3737849068314745,18500,3500,5.285714285714286
2018,1er Trimestre,Gran San Juan,0.3854220742202301,14875,2625,5.666666666666667
2018,1er Trimestre,Gran Tucuman - T. Viejo,0.40575475978215536,15583.33,2500,6.233332
2018,1er Trimestre,Santa Rosa - Toay,0.4502268980498343,23000,2714.29,8.473670831046057
2018,1er Trimestre,Ushuaia - Rio Grande,0.344630133371993,28575.00000000002,5000,5.715000000000003
2018,1er Trimestre,Ciudad de Buenos Aires,0.40697130837554596,35000,4858.335,7.204114166684677
2018,1er Trimestre,Partidos del GBA,0.4376765570502812,18533.33,2400,7.722220833333334
2018,1er Trimestre,Mar del Plata - Batan,0.4074292433723201,20000,3000,6.666666666666667
2018,1er Trimestre,Rio Cuarto,0.43151089424009115,21150.003000000015,2300,9.195653478260876
2018,1er Trimestre,San Nicolas - Villa Constitucion,0.4261168312242489,20000,2144.44,9.326444199884351
2018,1er Trimestre,Rawson - Trelew,0.43010619067479183,25000,3257.14,7.675445329338008
2018,1er Trimestre,Viedma - Carmen de Patagones.,0.35841857654395426,19250,3500,5.5
2017,4to Trimestre,Gran La Plata,0.4524699763401401,21000,2666.67,7.874990156262305
2017,4to Trimestre,Bahia Blanca - Cerri,0.37695003713241704,18600.000000000022,3133.33,5.936176527847377
2017,4to Trimestre,Gran Rosario,0.3563193745802664,17333.33,2880,6.018517361111112
2017,4to Trimestre,Gran Santa Fe,0.37560704220112484,15000,2257.14,6.645578032377257
2017,4to Trimestre,Gran Parana,0.36126773419647407,16000,2944.000000000001,5.4347826086956506
2017,4to Trimestre,Posadas,0.3828623112322589,13100,2084.67,6.283968205999031
2017,4to Trimestre,Gran Resistencia,0.4036860481982103,10000,1500,6.666666666666667
2017,4to Trimestre,Cdro. Rivadavia - R.Tilly,0.33530677499459216,18550,4000,4.6375
2017,4to Trimestre,Gran Mendoza,0.3947432056229445,14500,2500,5.8
2017,4to Trimestre,Corrientes,0.3919472602525502,10500,1775,5.915492957746479
2017,4to Trimestre,Gran Cordoba,0.478364216704108,16660.002,2104.76,7.915392728862197
2017,4to Trimestre,Concordia,0.42581392494793135,15000,2300,6.521739130434782
2017,4to Trimestre,Formosa,0.34592017957965027,12000,2333.33,5.142864489806414
2017,4to Trimestre,Neuquen - Plottier,0.38619622882700355,20000,3243,6.167129201356769
2017,4to Trimestre,S. del Estero - La Banda,0.38943318802512294,10666.67,1865.4260000000008,5.718087986336631
2017,4to Trimestre,Jujuy - Palpala,0.4005193862404326,13333.33,2100,6.349204761904762
2017,4to Trimestre,Rio Gallegos,0.36274492255773794,24099.999000000025,4199.997000000001,5.738099098642218
2017,4to Trimestre,Gran Catamarca,0.4030385933191951,13075,1866.67,7.004451777764682
2017,4to Trimestre,Salta,0.4157698632972142,13300,2175,6.114942528735632
2017,4to Trimestre,La Rioja,0.3414571442295937,12480,2750,4.538181818181818
2017,4to Trimestre,San Luis - El Chorrillo,0.3391076411693916,14500,3085.71,4.699080600574908
2017,4to Trimestre,Gran San Juan,0.36758048574375835,13570.000000000004,2700,5.025925925925927
2017,4to Trimestre,Gran Tucuman - T. Viejo,0.3773794538619768,12100,2200,5.5
2017,4to Trimestre,Santa Rosa - Toay,0.4506226563162272,19150.000000000036,2025,9.456790123456807
2017,4to Trimestre,Ushuaia - Rio Grande,0.3726391164639722,30000,4500,6.666666666666667
2017,4to Trimestre,Ciudad de Buenos Aires,0.37464477254172834,26000,4823.331,5.390465634641288
2017,4to Trimestre,Partidos del GBA,0.40703545970313826,14525,2200,6.6022727272727275
2017,4to Trimestre,Mar del Plata - Batan,0.4332965957665067,18840.00000000001,3142.86,5.9945400049636355
2017,4to Trimestre,Rio Cuarto,0.39614320984259166,16199.999999999989,2066.67,7.838697034359616
2017,4to Trimestre,San Nicolas - Villa Constitucion,0.3743594381298294,18333.33,2733.33,6.707324033321993
2017,4to Trimestre,Rawson - Trelew,0.43191798616126675,23666.67,2853.336000000001,8.29438593982622
2017,4to Trimestre,Viedma - Carmen de Patagones.,0.36664828067333133,16500,2864.29,5.760589884404163
2017,3er Trimestre,Gran La Plata,0.393448320160644,17333.33,2400,7.222220833333334
2017,3er Trimestre,Bahia Blanca - Cerri,0.37583407545849923,18000,2960,6.081081081081081
2017,3er Trimestre,Gran Rosario,0.4306367202863157,17250,2266.67,7.61028292605452
2017,3er Trimestre,Gran Santa Fe,0.37378307450399006,15000,2500,6
2017,3er Trimestre,Gran Parana,0.3933185741681484,18673.336,2675,6.980686355140187
2017,3er Trimestre,Posadas,0.4055415421776729,14299.199999999988,2205.67,6.482928089877446
2017,3er Trimestre,Gran Resistencia,0.369818516433952,9800,1600,6.125
2017,3er Trimestre,Cdro. Rivadavia - R.Tilly,0.355289866978751,20474.999999999996,3442.8600000000006,5.947090500339832
2017,3er Trimestre,Gran Mendoza,0.40093657352537093,14479.999999999996,2000,7.239999999999998
2017,3er Trimestre,Corrientes,0.40988065741078117,10496.667,1300,8.07435923076923
2017,3er Trimestre,Gran Cordoba,0.43036754480425543,16850,2080,8.100961538461538
2017,3er Trimestre,Concordia,0.4299387162939752,14300,2100,6.809523809523809
2017,3er Trimestre,Formosa,0.36924903588453617,13100,2188.000000000001,5.987202925045701
2017,3er Trimestre,Neuquen - Plottier,0.40305551750128643,20100.000000000022,2949.336000000001,6.815093295575687
2017,3er Trimestre,S. del Estero - La Banda,0.44758266777586186,11333.33,1500,7.555553333333333
2017,3er Trimestre,Jujuy - Palpala,0.3926256671161923,14000,2000,7
2017,3er Trimestre,Rio Gallegos,0.39554107012645545,22000,3194.4449999999997,6.88695532400777
2017,3er Trimestre,Gran Catamarca,0.4369065931806517,15400.000000000033,1911.11,8.058144219851307
2017,3er Trimestre,Salta,0.4341214534814526,13750,2187.5,6.285714285714286
2017,3er Trimestre,La Rioja,0.3405594977679698,10900,2376,4.587542087542087
2017,3er Trimestre,San Luis - El Chorrillo,0.3839261728972474,15000,2260,6.6371681415929205
2017,3er Trimestre,Gran San Juan,0.4204341809147536,13833.330000000002,1825,7.579906849315069
2017,3er Trimestre,Gran Tucuman - T. Viejo,0.374887006145741,13000,2100,6.190476190476191
2017,3er Trimestre,Santa Rosa - Toay,0.46045188893771183,18650.000000000033,2233.33,8.350758732475734
2017,3er Trimestre,Ushuaia - Rio Grande,0.37984117929630656,29500,4000,7.375
2017,3er Trimestre,Ciudad de Buenos Aires,0.4082165855346034,30000,4000,7.5
2017,3er Trimestre,Partidos del GBA,0.4153468096110373,16000,2000,8
2017,3er Trimestre,Mar del Plata - Batan,0.4290183514652739,18000,2216.67,8.120288540919487
2017,3er Trimestre,Rio Cuarto,0.4076664047756253,17000,2475,6.8686868686868685
2017,3er Trimestre,San Nicolas - Villa Constitucion,0.41398610812584025,16940.99999999999,2166.67,7.818911047829152
2017,3er Trimestre,Rawson - Trelew,0.4198909397716193,21000,2725,7.706422018348624
2017,3er Trimestre,Viedma - Carmen de Patagones.,0.36657359914738663,16300,2500,6.52
2017,2do Trimestre,Gran La Plata,0.4234619695914432,14599.999999999993,1873.3320000000003,7.793599853095976
2017,2do Trimestre,Bahia Blanca - Cerri,0.36226652394660164,15666.670000000002,2700,5.802470370370371
2017,2do Trimestre,Gran Rosario,0.4107323843088295,15000,1716.67,8.737847110976483
2017,2do Trimestre,Gran Santa Fe,0.3689429653783236,13500,2400,5.625
2017,2do Trimestre,Gran Parana,0.4139353839893545,15000,2003.75,7.485963817841547
2017,2do Trimestre,Posadas,0.39801106853946067,12305,1997.7,6.159583521049206
2017,2do Trimestre,Gran Resistencia,0.34544511757252394,9933.33,1666.67,5.959986080027839
2017,2do Trimestre,Cdro. Rivadavia - R.Tilly,0.34904732401372485,16000,3285.71,4.8695715690063945
2017,2do Trimestre,Gran Mendoza,0.3992213846563004,11600,1800,6.444444444444445
2017,2do Trimestre,Corrientes,0.40723796496263276,8500,1428.57,5.95000595000595
2017,2do Trimestre,Gran Cordoba,0.41043974313487297,13150,1775,7.408450704225352
2017,2do Trimestre,Concordia,0.402754580378371,11479.699999999999,1779.9990000000012,6.449273286108583
2017,2do Trimestre,Formosa,0.36419537636919586,10000,2000,5
2017,2do Trimestre,Neuquen - Plottier,0.38663358084502875,16050.000000000011,2500,6.420000000000004
2017,2do Trimestre,S. del Estero - La Banda,0.4217637649682615,7750,1250,6.2
2017,2do Trimestre,Jujuy - Palpala,0.3641625082278779,10833.33,2333.33,4.6428623469462105
2017,2do Trimestre,Rio Gallegos,0.361624304294196,22000,3800,5.7894736842105265
2017,2do Trimestre,Gran Catamarca,0.40728553643776877,12259.997000000003,1833.33,6.68728324960591
2017,2do Trimestre,Salta,0.43013496483706604,12000,1760,6.818181818181818
2017,2do Trimestre,La Rioja,0.32071593485216,9125,2083.33,4.380007008011213
2017,2do Trimestre,San Luis - El Chorrillo,0.3968664748273909,13560.000000000015,2500,5.424000000000006
2017,2do Trimestre,Gran San Juan,0.33758930919731256,12000,2475.56,4.847388065730582
2017,2do Trimestre,Gran Tucuman - T. Viejo,0.3502977013247346,10000,2016.67,4.958669489802496
2017,2do Trimestre,Santa Rosa - Toay,0.43785736421695276,19500,2400,8.125
2017,2do Trimestre,Ushuaia - Rio Grande,0.3891816391270595,25000,4000,6.25
2017,2do Trimestre,Ciudad de Buenos Aires,0.4116931253144571,25000,3284.497,7.611515553218651
2017,2do Trimestre,Partidos del GBA,0.42718309956126177,13500,1640,8.231707317073171
2017,2do Trimestre,Mar del Plata - Batan,0.4263725283113331,16650.002999999993,1725,9.65217565217391
2017,2do Trimestre,Rio Cuarto,0.42099220612132626,15775,2000,7.8875
2017,2do Trimestre,San Nicolas - Villa Constitucion,0.40067433009946285,13750,1750,7.857142857142857
2017,2do Trimestre,Rawson - Trelew,0.43196713918169394,21433.332000000024,2371.43,9.038146603526153
2017,2do Trimestre,Viedma - Carmen de Patagones.,0.3656662421985004,13166.665,2100,6.269840476190477
2017,1er Trimestre,Gran La Plata,0.38045992488052605,12150,2080,5.841346153846154
2017,1er Trimestre,Bahia Blanca - Cerri,0.43955961740559246,17000,1800,9.444444444444445
2017,1er Trimestre,Gran Rosario,0.43415211927077735,15000,1628.57,9.21053439520561
2017,1er Trimestre,Gran Santa Fe,0.38910143594529245,15000,2304.7660000000005,6.508252898558898
2017,1er Trimestre,Gran Parana,0.4197382791389259,14000,1973.5,7.0939954395743605
2017,1er Trimestre,Posadas,0.4206761337835587,12333.33,1693.33,7.2834769359782205
2017,1er Trimestre,Gran Resistencia,0.3872527209130965,9000,1400,6.428571428571429
2017,1er Trimestre,Cdro. Rivadavia - R.Tilly,0.38430581322938906,18666.67,3400,5.4901970588235285
2017,1er Trimestre,Gran Mendoza,0.41372446852454914,12500,1985,6.297229219143577
2017,1er Trimestre,Corrientes,0.43742059647894393,10000,1316.0000000000002,7.598784194528874
2017,1er Trimestre,Gran Cordoba,0.4524314799121498,15000,1333.33,11.250028125070314
2017,1er Trimestre,Concordia,0.44557330263830863,12253.335999999998,1480,8.279281081081079
2017,1er Trimestre,Formosa,0.34107844977569357,9000,1968.574,4.57183727916756
2017,1er Trimestre,Neuquen - Plottier,0.3473195845839001,15000,2775,5.405405405405405
2017,1er Trimestre,S. del Estero - La Banda,0.39560515666642004,7500,1085.71,6.9079220049552825
2017,1er Trimestre,Jujuy - Palpala,0.4181903494957169,12000,1840,6.521739130434782
2017,1er Trimestre,Rio Gallegos,0.3692955152845343,21400.000000000033,4330,4.942263279445735
2017,1er Trimestre,Gran Catamarca,0.43171668883462644,12750,1667.14,7.647828016843216
2017,1er Trimestre,Salta,0.4126277617882579,12075,1800,6.708333333333333
2017,1er Trimestre,La Rioja,0.375488703620249,11479.997999999992,1883.33,6.095584947937957
2017,1er Trimestre,San Luis - El Chorrillo,0.3722779084637864,12500,2140,5.841121495327103
2017,1er Trimestre,Gran San Juan,0.3840154627377501,11400,1720,6.627906976744186
2017,1er Trimestre,Gran Tucuman - T. Viejo,0.39200996102152885,11300,2083.33,5.424008678413886
2017,1er Trimestre,Santa Rosa - Toay,0.4872789533810362,20000,1725,11.594202898550725
2017,1er Trimestre,Ushuaia - Rio Grande,0.36147594324688725,25000,4418.18,5.658438542567301
2017,1er Trimestre,Ciudad de Buenos Aires,0.39776810229233206,25000,3297.14,7.582328927494738
2017,1er Trimestre,Partidos del GBA,0.43285615515469544,13166.67,1525,8.633881967213116
2017,1er Trimestre,Mar del Plata - Batan,0.4032501630599654,15119.999999999995,2066.67,7.316117232068978
2017,1er Trimestre,Rio Cuarto,0.4479287009304187,15500,1666.67,9.299981400037199
2017,1er Trimestre,San Nicolas - Villa Constitucion,0.4051240453066214,15000,2000,7.5
2017,1er Trimestre,Rawson - Trelew,0.43023088185111646,21800,2750,7.927272727272728
2017,1er Trimestre,Viedma - Carmen de Patagones.,0.3819639553871639,13500,2008,6.723107569721115
